id,manhole_id,before_path,after_path,location,timestamp,operation_time_minutes,gas_data,district,division,area,gas_data_raw,device_id,waste_collected_kg,blockage_level,gas_status,date,time
272,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 16:15:40.540667+00:00,29,"{""CO"": 0.07, ""CH4"": 85.09, ""H2S"": 5.24}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.07, ""CH4"": 85.09, ""H2S"": 5.24}",sb_002,9,high,toxic,24-07-2025,15:40.5
273,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 15:59:40.540667+00:00,21,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",sb_002,2,medium,alert,24-07-2025,59:40.5
274,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 15:38:40.540667+00:00,23,"{""CO"": 4.03, ""CH4"": 47.76, ""H2S"": 6.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.03, ""CH4"": 47.76, ""H2S"": 6.35}",sb_002,6,low,safe,24-07-2025,38:40.5
275,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 15:16:40.540667+00:00,22,"{""CO"": 0.08, ""CH4"": 85.37, ""H2S"": 11.13}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.08, ""CH4"": 85.37, ""H2S"": 11.13}",sb_002,6,low,safe,24-07-2025,16:40.5
276,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 14:56:40.540667+00:00,27,"{""CO"": 4.03, ""CH4"": 47.76, ""H2S"": 6.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.03, ""CH4"": 47.76, ""H2S"": 6.35}",sb_009,5,medium,alert,24-07-2025,56:40.5
277,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 14:27:40.540667+00:00,24,"{""CO"": 4.03, ""CH4"": 47.76, ""H2S"": 6.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.03, ""CH4"": 47.76, ""H2S"": 6.35}",sb_009,3,high,toxic,24-07-2025,27:40.5
278,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 14:11:40.540667+00:00,15,"{""CO"": 3.54, ""CH4"": 88.47, ""H2S"": 10.75}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.54, ""CH4"": 88.47, ""H2S"": 10.75}",sb_003,5,medium,alert,24-07-2025,11:40.5
279,MH-0043,/images/before.png,/images/after.png,"{""latitude"": ""17.476271"", ""longitude"": ""78.493102""}",2025-07-24 13:43:40.540667+00:00,19,"{""CO"": 0.38, ""CH4"": 96.18, ""H2S"": 11.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.38, ""CH4"": 96.18, ""H2S"": 11.35}",sb_006,8,low,safe,24-07-2025,43:40.5
280,MH-0044,/images/before.png,/images/after.png,"{""latitude"": ""17.473481"", ""longitude"": ""78.486677""}",2025-07-10 16:09:40.540667+00:00,23,"{""CO"": 2.34, ""CH4"": 37.52, ""H2S"": 4.4}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.34, ""CH4"": 37.52, ""H2S"": 4.4}",sb_007,7,low,safe,10-07-2025,09:40.5
281,MH-0044,/images/before.png,/images/after.png,"{""latitude"": ""17.473481"", ""longitude"": ""78.486677""}",2025-07-10 15:42:40.540667+00:00,19,"{""CO"": 2.34, ""CH4"": 37.52, ""H2S"": 4.4}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.34, ""CH4"": 37.52, ""H2S"": 4.4}",sb_008,4,low,safe,10-07-2025,42:40.5
282,MH-0044,/images/before.png,/images/after.png,"{""latitude"": ""17.473481"", ""longitude"": ""78.486677""}",2025-07-10 15:12:40.540667+00:00,29,"{""CO"": 2.12, ""CH4"": 58.67, ""H2S"": 14.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.12, ""CH4"": 58.67, ""H2S"": 14.44}",sb_001,10,low,safe,10-07-2025,12:40.5
283,MH-0044,/images/before.png,/images/after.png,"{""latitude"": ""17.473481"", ""longitude"": ""78.486677""}",2025-07-10 14:51:40.540667+00:00,23,"{""CO"": 0.51, ""CH4"": 64.05, ""H2S"": 7.63}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.51, ""CH4"": 64.05, ""H2S"": 7.63}",sb_004,2,low,safe,10-07-2025,51:40.5
284,MH-0044,/images/before.png,/images/after.png,"{""latitude"": ""17.473481"", ""longitude"": ""78.486677""}",2025-07-10 14:26:40.540667+00:00,20,"{""CO"": 0.51, ""CH4"": 64.05, ""H2S"": 7.63}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.51, ""CH4"": 64.05, ""H2S"": 7.63}",sb_005,2,low,safe,10-07-2025,26:40.5
285,MH-0044,/images/before.png,/images/after.png,"{""latitude"": ""17.473481"", ""longitude"": ""78.486677""}",2025-07-10 14:00:40.540667+00:00,18,"{""CO"": 1.96, ""CH4"": 71.13, ""H2S"": 10.85}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.96, ""CH4"": 71.13, ""H2S"": 10.85}",sb_008,2,low,safe,10-07-2025,00:40.5
286,MH-0044,/images/before.png,/images/after.png,"{""latitude"": ""17.473481"", ""longitude"": ""78.486677""}",2025-07-10 13:35:40.540667+00:00,15,"{""CO"": 4.55, ""CH4"": 62.07, ""H2S"": 13.41}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.55, ""CH4"": 62.07, ""H2S"": 13.41}",sb_001,10,high,toxic,10-07-2025,35:40.5
287,MH-0045,/images/before.png,/images/after.png,"{""latitude"": ""17.47351"", ""longitude"": ""78.493458""}",2025-07-31 16:08:40.540667+00:00,18,"{""CO"": 2.03, ""CH4"": 66.55, ""H2S"": 5.79}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.03, ""CH4"": 66.55, ""H2S"": 5.79}",sb_009,3,medium,alert,31-07-2025,08:40.5
288,MH-0045,/images/before.png,/images/after.png,"{""latitude"": ""17.47351"", ""longitude"": ""78.493458""}",2025-07-31 15:46:40.540667+00:00,25,"{""CO"": 3.96, ""CH4"": 84.62, ""H2S"": 16.56}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.96, ""CH4"": 84.62, ""H2S"": 16.56}",sb_007,2,low,safe,31-07-2025,46:40.5
289,MH-0045,/images/before.png,/images/after.png,"{""latitude"": ""17.47351"", ""longitude"": ""78.493458""}",2025-07-31 15:17:40.540667+00:00,30,"{""CO"": 4.66, ""CH4"": 31.59, ""H2S"": 5.37}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.66, ""CH4"": 31.59, ""H2S"": 5.37}",sb_006,10,high,toxic,31-07-2025,17:40.5
290,MH-0045,/images/before.png,/images/after.png,"{""latitude"": ""17.47351"", ""longitude"": ""78.493458""}",2025-07-31 14:53:40.540667+00:00,30,"{""CO"": 2.03, ""CH4"": 66.55, ""H2S"": 5.79}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.03, ""CH4"": 66.55, ""H2S"": 5.79}",sb_001,4,low,safe,31-07-2025,53:40.5
291,MH-0045,/images/before.png,/images/after.png,"{""latitude"": ""17.47351"", ""longitude"": ""78.493458""}",2025-07-31 14:24:40.540667+00:00,27,"{""CO"": 4.08, ""CH4"": 42.9, ""H2S"": 15.45}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.08, ""CH4"": 42.9, ""H2S"": 15.45}",sb_005,4,low,safe,31-07-2025,24:40.5
292,MH-0046,/images/before.png,/images/after.png,"{""latitude"": ""17.47301"", ""longitude"": ""78.494711""}",2025-07-16 16:00:40.540667+00:00,18,"{""CO"": 2.03, ""CH4"": 66.55, ""H2S"": 5.79}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.03, ""CH4"": 66.55, ""H2S"": 5.79}",sb_005,3,high,toxic,16-07-2025,00:40.5
293,MH-0046,/images/before.png,/images/after.png,"{""latitude"": ""17.47301"", ""longitude"": ""78.494711""}",2025-07-16 15:36:40.540667+00:00,29,"{""CO"": 2.49, ""CH4"": 94.56, ""H2S"": 11.62}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.49, ""CH4"": 94.56, ""H2S"": 11.62}",sb_001,10,low,safe,16-07-2025,36:40.5
294,MH-0046,/images/before.png,/images/after.png,"{""latitude"": ""17.47301"", ""longitude"": ""78.494711""}",2025-07-16 15:07:40.540667+00:00,15,"{""CO"": 2.15, ""CH4"": 32.8, ""H2S"": 14.7}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.15, ""CH4"": 32.8, ""H2S"": 14.7}",sb_001,3,high,toxic,16-07-2025,07:40.5
295,MH-0046,/images/before.png,/images/after.png,"{""latitude"": ""17.47301"", ""longitude"": ""78.494711""}",2025-07-16 14:49:40.540667+00:00,16,"{""CO"": 2.5, ""CH4"": 31.84, ""H2S"": 12.04}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.5, ""CH4"": 31.84, ""H2S"": 12.04}",sb_009,3,high,toxic,16-07-2025,49:40.5
296,MH-0046,/images/before.png,/images/after.png,"{""latitude"": ""17.47301"", ""longitude"": ""78.494711""}",2025-07-16 14:21:40.540667+00:00,22,"{""CO"": 1.24, ""CH4"": 23.02, ""H2S"": 13.28}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.24, ""CH4"": 23.02, ""H2S"": 13.28}",sb_009,9,medium,alert,16-07-2025,21:40.5
297,MH-0047,/images/before.png,/images/after.png,"{""latitude"": ""17.472664"", ""longitude"": ""78.493057""}",2025-07-14 16:00:40.540667+00:00,21,"{""CO"": 2.55, ""CH4"": 1.58, ""H2S"": 8.06}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.55, ""CH4"": 1.58, ""H2S"": 8.06}",sb_009,7,high,toxic,14-07-2025,00:40.5
298,MH-0047,/images/before.png,/images/after.png,"{""latitude"": ""17.472664"", ""longitude"": ""78.493057""}",2025-07-14 15:42:40.540667+00:00,29,"{""CO"": 2.55, ""CH4"": 1.58, ""H2S"": 8.06}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.55, ""CH4"": 1.58, ""H2S"": 8.06}",sb_004,5,low,safe,14-07-2025,42:40.5
299,MH-0047,/images/before.png,/images/after.png,"{""latitude"": ""17.472664"", ""longitude"": ""78.493057""}",2025-07-14 15:14:40.540667+00:00,20,"{""CO"": 0.93, ""CH4"": 53.1, ""H2S"": 12.74}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.93, ""CH4"": 53.1, ""H2S"": 12.74}",sb_001,6,high,toxic,14-07-2025,14:40.5
300,MH-0047,/images/before.png,/images/after.png,"{""latitude"": ""17.472664"", ""longitude"": ""78.493057""}",2025-07-14 14:49:40.540667+00:00,23,"{""CO"": 4.56, ""CH4"": 50.11, ""H2S"": 8.66}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.56, ""CH4"": 50.11, ""H2S"": 8.66}",sb_010,7,medium,alert,14-07-2025,49:40.5
301,MH-0048,/images/before.png,/images/after.png,"{""latitude"": ""17.47669"", ""longitude"": ""78.489877""}",2025-07-05 16:10:40.540667+00:00,23,"{""CO"": 2.79, ""CH4"": 52.38, ""H2S"": 8.58}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.79, ""CH4"": 52.38, ""H2S"": 8.58}",sb_007,2,high,toxic,05-07-2025,10:40.5
302,MH-0048,/images/before.png,/images/after.png,"{""latitude"": ""17.47669"", ""longitude"": ""78.489877""}",2025-07-05 15:49:40.540667+00:00,22,"{""CO"": 3.9, ""CH4"": 68.57, ""H2S"": 7.01}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.9, ""CH4"": 68.57, ""H2S"": 7.01}",sb_002,5,medium,alert,05-07-2025,49:40.5
303,MH-0048,/images/before.png,/images/after.png,"{""latitude"": ""17.47669"", ""longitude"": ""78.489877""}",2025-07-05 15:22:40.540667+00:00,29,"{""CO"": 4.56, ""CH4"": 50.11, ""H2S"": 8.66}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.56, ""CH4"": 50.11, ""H2S"": 8.66}",sb_009,4,high,toxic,05-07-2025,22:40.5
304,MH-0048,/images/before.png,/images/after.png,"{""latitude"": ""17.47669"", ""longitude"": ""78.489877""}",2025-07-05 14:57:40.540667+00:00,17,"{""CO"": 0.9, ""CH4"": 21.73, ""H2S"": 6.96}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.9, ""CH4"": 21.73, ""H2S"": 6.96}",sb_005,10,low,safe,05-07-2025,57:40.5
305,MH-0048,/images/before.png,/images/after.png,"{""latitude"": ""17.47669"", ""longitude"": ""78.489877""}",2025-07-05 14:30:40.540667+00:00,28,"{""CO"": 4.51, ""CH4"": 47.05, ""H2S"": 10.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.51, ""CH4"": 47.05, ""H2S"": 10.73}",sb_004,2,high,toxic,05-07-2025,30:40.5
306,MH-0049,/images/before.png,/images/after.png,"{""latitude"": ""17.474095"", ""longitude"": ""78.48919""}",2025-07-02 16:13:40.540667+00:00,15,"{""CO"": 4.51, ""CH4"": 47.05, ""H2S"": 10.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.51, ""CH4"": 47.05, ""H2S"": 10.73}",sb_004,2,high,toxic,02-07-2025,13:40.5
307,MH-0049,/images/before.png,/images/after.png,"{""latitude"": ""17.474095"", ""longitude"": ""78.48919""}",2025-07-02 15:55:40.540667+00:00,22,"{""CO"": 4.51, ""CH4"": 47.05, ""H2S"": 10.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.51, ""CH4"": 47.05, ""H2S"": 10.73}",sb_002,6,medium,alert,02-07-2025,55:40.5
308,MH-0049,/images/before.png,/images/after.png,"{""latitude"": ""17.474095"", ""longitude"": ""78.48919""}",2025-07-02 15:29:40.540667+00:00,30,"{""CO"": 0.43, ""CH4"": 59.85, ""H2S"": 12.47}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.43, ""CH4"": 59.85, ""H2S"": 12.47}",sb_003,6,low,safe,02-07-2025,29:40.5
309,MH-0049,/images/before.png,/images/after.png,"{""latitude"": ""17.474095"", ""longitude"": ""78.48919""}",2025-07-02 15:10:40.540667+00:00,18,"{""CO"": 2.21, ""CH4"": 15.22, ""H2S"": 1.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.21, ""CH4"": 15.22, ""H2S"": 1.44}",sb_009,7,high,toxic,02-07-2025,10:40.5
310,MH-0049,/images/before.png,/images/after.png,"{""latitude"": ""17.474095"", ""longitude"": ""78.48919""}",2025-07-02 14:42:40.540667+00:00,15,"{""CO"": 2.0, ""CH4"": 94.23, ""H2S"": 15.86}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.0, ""CH4"": 94.23, ""H2S"": 15.86}",sb_007,10,high,toxic,02-07-2025,42:40.5
311,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 16:08:40.540667+00:00,18,"{""CO"": 2.21, ""CH4"": 15.22, ""H2S"": 1.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.21, ""CH4"": 15.22, ""H2S"": 1.44}",sb_001,9,medium,alert,21-07-2025,08:40.5
312,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 15:44:40.540667+00:00,26,"{""CO"": 3.72, ""CH4"": 56.18, ""H2S"": 17.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.72, ""CH4"": 56.18, ""H2S"": 17.35}",sb_010,7,medium,alert,21-07-2025,44:40.5
313,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 15:20:40.540667+00:00,24,"{""CO"": 3.72, ""CH4"": 56.18, ""H2S"": 17.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.72, ""CH4"": 56.18, ""H2S"": 17.35}",sb_006,6,high,toxic,21-07-2025,20:40.5
314,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 14:53:40.540667+00:00,15,"{""CO"": 2.34, ""CH4"": 70.25, ""H2S"": 12.82}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.34, ""CH4"": 70.25, ""H2S"": 12.82}",sb_001,4,medium,alert,21-07-2025,53:40.5
315,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 14:30:40.540667+00:00,22,"{""CO"": 0.98, ""CH4"": 63.8, ""H2S"": 14.96}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.98, ""CH4"": 63.8, ""H2S"": 14.96}",sb_007,2,high,toxic,21-07-2025,30:40.5
316,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 14:05:40.540667+00:00,20,"{""CO"": 4.06, ""CH4"": 97.39, ""H2S"": 3.59}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.06, ""CH4"": 97.39, ""H2S"": 3.59}",sb_010,8,high,toxic,21-07-2025,05:40.5
317,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 13:38:40.540667+00:00,25,"{""CO"": 2.68, ""CH4"": 47.63, ""H2S"": 8.39}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.68, ""CH4"": 47.63, ""H2S"": 8.39}",sb_007,5,medium,alert,21-07-2025,38:40.5
318,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 13:08:40.540667+00:00,26,"{""CO"": 0.86, ""CH4"": 87.09, ""H2S"": 13.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.86, ""CH4"": 87.09, ""H2S"": 13.12}",sb_008,7,low,safe,21-07-2025,08:40.5
319,MH-0050,/images/before.png,/images/after.png,"{""latitude"": ""17.474644"", ""longitude"": ""78.485825""}",2025-07-21 12:38:40.540667+00:00,26,"{""CO"": 0.98, ""CH4"": 63.8, ""H2S"": 14.96}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.98, ""CH4"": 63.8, ""H2S"": 14.96}",sb_008,8,low,safe,21-07-2025,38:40.5
